videovalidate,failedcount,lendercount,firstsuccessborrowtime,owingamount,creditcode,creditvalidate,amounttoreceive,successcount,overduelesscount,remainfunding,graduateschool,listingid,lastbidtime,normalcount,certificatevalidate,fistbidtime,borrowname,deadlinetimeorremindtimestr,overduemorecount,studystyle,owingprincipal,currentrate,wastecount,gender,age,months,registertime,cancelcount,amount,phonevalidate,educatevalidate,nciicidentitycheck,auditingtime,educationdegree
0,0,16,,0,AA,0,0,0,0,1826.0000,德州学院,41670059,2017-04-09T12:57:12.883,0,1,2017-04-09T12:33:09.237,pdu2576525404,19天23时17分,0,普通,0,10,0,2,25,3,2017-04-09T11:20:22,0,3000.0000,1,0,0,2000-01-01T00:00:00,本科
0,0,10,,0,AA,0,0,0,0,1958.0000,陕西师范大学,41673691,2017-04-09T12:57:47.38,0,1,2017-04-09T12:52:23.807,pdu7503775856,19天23时44分,0,网络教育,0,10,0,2,36,3,2017-04-09T12:17:57,0,3000.0000,1,0,0,2000-01-01T00:00:00,本科
0,0,20,,0,AA,0,0,0,0,4929.0000,,41667156,2017-04-09T12:55:28.837,0,0,2017-04-09T12:11:40.737,pdu7033874753,19天22时57分,0,,0,10,1,1,33,3,2016-01-07T00:14:21,0,6500.0000,1,0,0,2000-01-01T00:00:00,
0,0,4,,0,AA,0,0,0,0,1730.0000,贵州大学科技学院,41673291,2017-04-09T12:54:25.873,0,1,2017-04-09T12:52:10.57,pdu6235062401,19天23时41分,0,普通,0,10,0,1,31,3,2017-03-07T10:54:25,0,2500.0000,1,0,0,2000-01-01T00:00:00,本科
0,0,10,2017-01-31T19:20:45.377,1781.0000,AA,0,0,9,0,5236.0000,,41670273,2017-04-09T12:54:38.89,16,0,2017-04-09T12:31:27.917,pdu1818070077,19天23时19分,0,,1781.0000,10,2,1,27,3,2016-01-12T07:56:03,0,6500.0000,1,0,0,2000-01-01T00:00:00,
0,0,7,,0,AA,0,0,0,0,3248.0000,,41667787,2017-04-09T12:54:39.73,0,0,2017-04-09T12:33:08.447,pdu2260856100,19天23时02分,0,,0,10,0,1,23,3,2017-04-03T01:42:02,0,4000.0000,1,0,0,2000-01-01T00:00:00,
0,0,10,,0,AA,0,0,0,0,3782.0000,,41668709,2017-04-09T12:35:28.32,0,0,2017-04-09T12:22:10.233,pdu4464575108,19天23时08分,0,,0,10,1,1,31,3,2016-10-13T13:32:32,0,5000.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,4930.0000,,41673717,2017-04-09T12:54:47.167,0,0,2017-04-09T12:52:31.47,pdu3015137040,19天23时44分,0,,0,10,0,2,44,3,2017-04-09T11:44:46,0,5500.0000,1,0,0,2000-01-01T00:00:00,
0,0,6,,0,AA,0,0,0,0,4298.0000,,41670665,2017-04-09T12:54:43.28,0,0,2017-04-09T12:33:21.593,pdu8436520781,19天23时22分,0,,0,10,0,2,33,3,2017-04-08T18:54:19,0,5000.0000,1,0,0,2000-01-01T00:00:00,
0,0,25,,0,AA,0,0,0,0,2702.0000,,41665286,2017-04-09T12:40:36.34,0,0,2017-04-09T12:01:36.15,pdu0687045383,19天22时46分,0,,0,10,0,1,28,3,2017-04-09T11:09:48,0,4500.0000,1,0,0,2000-01-01T00:00:00,
0,0,8,,0,AA,0,0,0,0,2081.0000,,41669179,2017-04-09T12:55:24.737,0,0,2017-04-09T12:41:50.56,pdu5536671458,19天23时10分,0,,0,10,1,1,29,3,2016-02-24T22:46:27,0,3000.0000,1,0,0,2000-01-01T00:00:00,
0,0,9,2016-12-10T07:00:13.2,650.0000,AA,0,0,6,0,4148.0000,,41669427,2017-04-09T12:35:35.907,9,0,2017-04-09T12:22:33.697,pdu8481836551,19天23时12分,0,,650.0000,10,0,2,22,3,2016-02-07T16:05:02,0,5000.0000,1,0,0,2000-01-01T00:00:00,
0,0,4,,0,AA,0,0,0,0,1880.0000,,41670119,2017-04-09T12:54:35.663,0,0,2017-04-09T12:50:54.477,pdu2034555344,19天23时17分,0,,0,10,0,1,44,3,2017-04-09T11:10:29,0,2500.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,2017-03-27T18:37:48.887,750.0000,AA,0,0,1,0,4430.0000,,41673668,2017-04-09T12:54:46.44,1,0,2017-04-09T12:52:32.707,pdu5858660843,19天23时44分,0,,750.0000,10,1,1,23,3,2016-06-26T01:15:03,0,5000.0000,1,0,0,2000-01-01T00:00:00,
0,0,19,,0,AA,0,0,0,0,1107.0000,,41667110,2017-04-09T12:58:31.577,0,0,2017-04-09T12:30:51.417,pdu7480486027,19天22时57分,0,,0,10,1,2,39,3,2016-03-28T15:14:26,0,2500.0000,1,0,0,2000-01-01T00:00:00,
0,0,4,,0,AA,0,0,0,0,2130.0000,,41670672,2017-04-09T12:54:36.44,0,0,2017-04-09T12:51:18.22,pdu4423721338,19天23时22分,0,,0,10,0,1,22,3,2016-10-12T04:31:23,0,2750.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,3430.0000,,41672788,2017-04-09T12:54:44.03,0,0,2017-04-09T12:51:53.697,pdu2740013568,19天23时36分,0,,0,10,0,1,25,3,2017-04-09T10:04:27,0,4000.0000,1,0,0,2000-01-01T00:00:00,
0,0,9,,0,AA,0,0,0,0,3818.0000,,41671091,2017-04-09T12:54:38.1,0,0,2017-04-09T12:31:57.037,pdu5813515603,19天23时25分,0,,0,10,0,2,22,3,2017-04-07T18:01:32,0,4750.0000,1,0,0,2000-01-01T00:00:00,
0,0,9,,0,AA,0,0,0,0,1098.0000,,41668920,2017-04-09T12:57:02.057,0,0,2017-04-09T12:41:41.427,pdu3730374042,19天23时08分,0,,0,10,0,1,24,3,2017-03-30T03:12:56,0,2000.0000,1,0,0,2000-01-01T00:00:00,
0,0,8,,0,AA,0,0,0,0,3198.0000,,41670354,2017-04-09T12:54:37.183,0,0,2017-04-09T12:31:30.57,pdu5262461781,19天23时19分,0,,0,10,0,2,34,3,2017-04-09T12:08:03,0,4000.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,3430.0000,,41673593,2017-04-09T12:54:44.743,0,0,2017-04-09T12:52:21.093,pdu1744230320,19天23时43分,0,,0,10,0,1,36,3,2016-05-10T17:21:38,0,4000.0000,1,0,0,2000-01-01T00:00:00,
0,0,7,,0,AA,0,0,0,0,2248.0000,,41669776,2017-04-09T12:54:31.077,0,0,2017-04-09T12:33:11.4,pdu4273716278,19天23时14分,0,,0,10,0,1,27,3,2017-01-24T14:24:51,0,3000.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,2430.0000,,41672863,2017-04-09T12:54:40.703,0,0,2017-04-09T12:51:54.543,rong1774676,19天23时37分,0,,0,10,1,2,27,3,2015-07-31T16:00:54,0,3000.0000,1,0,0,2000-01-01T00:00:00,
0,0,10,,0,AA,0,0,0,0,1848.0000,,41670020,2017-04-09T12:54:23.883,0,0,2017-04-09T12:31:20.013,pdu7403248213,19天23时16分,0,,0,10,1,1,20,3,2016-10-30T17:27:11,0,2750.0000,1,1,0,2000-01-01T00:00:00,
0,0,10,,0,AA,0,0,0,0,1798.0000,,41668974,2017-04-09T12:40:45.22,0,0,2017-04-09T12:22:11.653,pdu2003400740,19天23时09分,0,,0,10,0,1,21,3,2016-09-08T20:12:06,0,2750.0000,1,0,0,2000-01-01T00:00:00,
0,0,9,,0,AA,0,0,0,0,1568.0000,,41670323,2017-04-09T12:54:20.687,0,0,2017-04-09T12:33:20.11,pdu4311651607,19天23时19分,0,,0,10,0,1,28,3,2017-04-08T17:42:12,0,2500.0000,1,0,0,2000-01-01T00:00:00,
0,0,11,,0,AA,0,0,0,0,1918.0000,,41669775,2017-04-09T12:40:41.847,0,0,2017-04-09T12:22:53.167,pdu1533877370,19天23时14分,0,,0,10,0,1,27,3,2017-04-08T11:22:37,0,3000.0000,1,0,0,2000-01-01T00:00:00,
0,0,4,,0,AA,0,0,0,0,1880.0000,,41671955,2017-04-09T12:54:31.77,0,0,2017-04-09T12:42:35.923,pdu1454473516,19天23时29分,0,,0,10,0,2,35,3,2017-03-26T03:37:29,0,2500.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,1530.0000,,41672836,2017-04-09T12:54:32.503,0,0,2017-04-09T12:51:55.51,pdu4222527636,19天23时37分,0,,0,10,0,1,28,3,2016-01-05T01:12:36,0,2100.0000,1,0,0,2000-01-01T00:00:00,
0,0,10,,0,AA,0,0,0,0,1548.0000,,41669435,2017-04-09T12:40:38.78,0,0,2017-04-09T12:22:41.627,pdu0362045650,19天23时12分,0,,0,10,0,2,45,3,2016-09-27T15:02:21,0,2500.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,1530.0000,,41672766,2017-04-09T12:54:33.34,0,0,2017-04-09T12:51:34.487,pdu3720673172,19天23时36分,0,,0,10,0,2,31,3,2017-03-14T16:26:26,0,2100.0000,1,0,0,2000-01-01T00:00:00,
0,0,7,2017-03-23T09:31:00.21,1000.0000,AA,0,0,1,0,1308.0000,,41671662,2017-04-09T12:55:56.16,1,0,2017-04-09T12:42:25.293,pdu7566387450,19天23时28分,0,,1000.0000,10,0,1,26,3,2016-12-21T12:00:51,0,2100.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,1430.0000,,41672869,2017-04-09T12:54:28.17,0,0,2017-04-09T12:51:56.373,ZZ525345834,19天23时37分,0,,0,10,1,1,35,3,2014-11-24T08:55:29,0,2000.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,2017-04-04T15:20:42.59,900.0000,AA,0,0,1,0,1180.0000,,41672580,2017-04-09T12:54:24.65,1,0,2017-04-09T12:51:37.183,pdu8014451032,19天23时35分,0,,900.0000,10,0,2,21,3,2017-02-17T21:54:45,0,1750.0000,1,0,0,2000-01-01T00:00:00,
0,0,5,,0,AA,0,0,0,0,1158.0000,,41671789,2017-04-09T12:54:21.43,0,0,2017-04-09T12:42:25.94,pdu0378218736,19天23时29分,0,,0,10,0,1,34,3,2017-04-03T15:37:11,0,1800.0000,1,0,0,2000-01-01T00:00:00,
0,0,4,,0,AA,0,0,0,0,1380.0000,,41672137,2017-04-09T12:54:26.647,0,0,2017-04-09T12:42:46.12,pdu6041134483,19天23时31分,0,,0,10,0,1,32,3,2017-04-01T00:39:54,0,2000.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,1530.0000,,41673643,2017-04-09T12:54:34.08,0,0,2017-04-09T12:52:21.847,pdu5718547832,19天23时43分,0,,0,10,1,1,32,3,2016-08-08T13:32:34,0,2100.0000,1,0,0,2000-01-01T00:00:00,
0,0,7,,0,AA,0,0,0,0,1248.0000,,41670910,2017-04-09T12:54:19.137,0,0,2017-04-09T12:33:31.39,pdu6876375541,19天23时24分,0,,0,10,0,2,24,3,2017-03-07T17:48:41,0,2000.0000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,1430.0000,,41673918,2017-04-09T12:54:29.24,0,0,2017-04-09T12:52:33.52,pdu2744520188,19天23时46分,0,,0,10,0,1,22,3,2017-04-09T12:03:22,0,2000.0000,1,0,0,2000-01-01T00:00:00,
0,0,8,,0,AA,0,0,0,0,0.0000,,41673311,2017-04-09T12:58:28.62,0,0,2017-04-09T12:52:12.317,pdu0137336664,2017/4/9,0,,0,10,0,1,19,3,2017-02-08T02:14:15,0,1250.0000,1,0,0,2017-04-09T12:58:29.157,
0,0,6,,0,AA,0,0,0,0,810.0000,,41672648,2017-04-09T12:58:36.077,0,0,2017-04-09T12:43:01.307,pdu0351411412,19天23时35分,0,,0,10,0,1,27,3,2017-04-09T11:02:58,0,1500.0000,1,0,0,2000-01-01T00:00:00,
0,0,6,,0,AA,0,0,0,0,560.0000,,41673588,2017-04-09T12:58:32.603,0,0,2017-04-09T12:52:22.657,pdu8104478524,19天23时43分,0,,0,10,0,1,26,3,2017-04-09T12:04:19,0,1250.0000,1,0,0,2000-01-01T00:00:00,
0,0,23,,0,AA,0,0,0,0,4818.0000,,41665673,2017-04-09T12:40:50.057,0,0,2017-04-09T12:01:50.103,842655301zl,19天22时48分,0,,0,10,1,1,26,3,2014-08-06T18:42:31,0,6500.0000,1,0,0,2000-01-01T00:00:00,
0,0,9,,0,AA,0,0,0,0,3598.0000,,41668995,2017-04-09T12:35:31.81,0,0,2017-04-09T12:22:28.977,pdu1611563723,19天23时09分,0,,0,10,1,1,28,3,2016-02-20T11:51:27,1,4500.0000,1,0,0,2000-01-01T00:00:00,
0,0,11,2017-02-23T12:13:04.07,1400.0000,AA,0,0,2,0,2948.0000,,41669267,2017-04-09T12:40:53.647,3,0,2017-04-09T12:22:29.767,pdu5780375583,19天23时11分,0,,1400.0000,10,2,1,25,3,2016-05-11T15:44:41,0,4000.0000,1,0,0,2000-01-01T00:00:00,
0,0,6,,0,AA,0,0,0,0,810.0000,,41670636,2017-04-09T12:58:37.393,0,0,2017-04-09T12:51:37.817,pdu6403071345,19天23时21分,0,,0,10,0,1,34,3,2017-04-04T15:01:20,0,1500.0000,1,0,0,2000-01-01T00:00:00,
