videovalidate,failedcount,lendercount,firstsuccessborrowtime,owingamount,creditcode,creditvalidate,amounttoreceive,successcount,overduelesscount,remainfunding,graduateschool,listingid,lastbidtime,normalcount,certificatevalidate,fistbidtime,borrowname,deadlinetimeorremindtimestr,overduemorecount,studystyle,owingprincipal,currentrate,wastecount,gender,age,months,registertime,cancelcount,amount,phonevalidate,educatevalidate,nciicidentitycheck,auditingtime,educationdegree
0,0,5,2016-07-16T17:52:26.607,5755.5,AA,1,0,10,0,1384,,41655746,2017-04-09T10:48:42.463,32,0,2017-04-09T10:48:31.723,pdu1775784555,14天23时49分,0,,5205.88,10,2,1,39,3,2016-03-12T06:16:54,0,1561,1,0,0,2000-01-01T00:00:00,
0,0,1,2015-09-07T02:42:11.173,5186.78,AA,0,0,14,3,1741,,41656103,2017-04-09T10:49:43.15,47,0,2017-04-09T10:49:43.15,pdu42603004,14天23时51分,0,,4681.14,10,2,1,37,3,2015-09-07T02:38:13,0,1761,1,0,0,2000-01-01T00:00:00,
0,0,4,,0,AA,0,0,0,0,10170,,41654536,2017-04-09T10:45:17.493,0,0,2017-04-09T10:42:53.437,pdu5412727254,19天23时40分,0,,0,10,0,1,26,3,2017-04-04T18:53:12,0,10500,1,0,0,2000-01-01T00:00:00,
0,0,10,,0,AA,0,0,0,0,3810,西北民族大学,41654146,2017-04-09T10:49:43.37,0,1,2017-04-09T10:42:19.43,pdu6512148724,19天23时37分,0,成人,0,10,0,2,24,3,2017-04-09T10:06:43,0,4500,1,0,0,2000-01-01T00:00:00,专科
0,0,28,,0,AA,0,0,0,0,2611,,41649380,2017-04-09T10:48:26.53,0,0,2017-04-09T10:30:33.22,pdu2841242018,19天23时03分,0,,0,10,0,1,24,3,2017-04-04T12:03:56,0,5500,1,0,0,2000-01-01T00:00:00,
0,0,17,,0,AA,0,0,0,0,4540,,41652852,2017-04-09T10:47:41.517,0,0,2017-04-09T10:33:36.44,pdu1135344626,19天23时28分,0,,0,10,0,1,30,3,2017-04-08T20:20:18,0,5500,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,4880,,41653916,2017-04-09T10:43:50.453,0,0,2017-04-09T10:42:26.2,mianmian1989,19天23时36分,0,,0,10,1,1,28,3,2014-09-23T16:43:56,0,5000,1,0,0,2000-01-01T00:00:00,
0,0,14,,0,AA,0,0,0,0,3576,,41652418,2017-04-09T10:43:51.25,0,0,2017-04-09T10:32:39.29,pdu3304370683,19天23时25分,0,,0,10,0,1,24,3,2017-04-09T08:33:07,0,4500,1,0,0,2000-01-01T00:00:00,
0,0,6,,0,AA,0,0,0,0,2560,,41652107,2017-04-09T10:43:52.27,0,0,2017-04-09T10:41:52.53,pdu0073242118,19天23时22分,0,,0,10,1,1,23,3,2016-11-09T12:41:59,0,3000,1,0,0,2000-01-01T00:00:00,
0,0,7,,0,AA,0,0,0,0,2260,,41652404,2017-04-09T10:48:48.77,0,0,2017-04-09T10:42:02.113,pdu2636722076,19天23时25分,0,,0,10,0,2,21,3,2017-04-07T20:16:48,0,2750,1,0,0,2000-01-01T00:00:00,
0,0,18,,0,AA,0,0,0,0,1570,,41652726,2017-04-09T10:49:38.197,0,0,2017-04-09T10:33:35.093,pdu4422135345,19天23时27分,0,,0,10,0,2,20,3,2015-12-13T08:22:05,0,3250,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,3380,,41654326,2017-04-09T10:43:56.317,0,0,2017-04-09T10:42:42.72,pdu1151357121,19天23时38分,0,,0,10,2,1,27,3,2016-06-24T23:27:29,0,3500,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,2730,,41653725,2017-04-09T10:42:16.82,0,0,2017-04-09T10:42:12.57,pdu7040178754,19天23时35分,0,,0,10,0,1,30,3,2017-04-06T10:58:00,0,3000,1,0,0,2000-01-01T00:00:00,
0,0,4,,0,AA,0,0,0,0,2780,,41653852,2017-04-09T10:42:27.107,0,0,2017-04-09T10:42:20.683,pdu5654757613,19天23时36分,0,,0,10,0,1,36,3,2017-04-06T19:25:18,0,3000,1,0,0,2000-01-01T00:00:00,
0,0,20,2017-04-04T14:24:36.417,800,AA,0,0,2,0,860,,41652530,2017-04-09T10:49:59.01,3,0,2017-04-09T10:30:57.873,pdu0502325317,19天23时26分,0,,800,10,1,1,37,3,2016-05-04T18:09:26,0,3000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,2861,,41654477,2017-04-09T10:48:25.583,0,0,2017-04-09T10:42:43.633,pdu5664448082,19天23时39分,0,,0,10,0,2,43,3,2016-05-28T19:09:24,0,3000,1,0,0,2000-01-01T00:00:00,
0,0,2,2017-03-19T14:00:25.557,700,AA,0,0,1,0,2780,,41654633,2017-04-09T10:43:49.587,1,0,2017-04-09T10:43:11.887,pdu0000330764,19天23时40分,0,,700,10,0,1,22,3,2017-03-09T13:05:59,0,3000,1,0,0,2000-01-01T00:00:00,
0,0,30,,0,AA,0,0,0,0,0,,41652172,2017-04-09T10:49:58.623,0,0,2017-04-09T10:32:45.99,pdu8775840806,2017/4/9,0,,0,10,0,1,20,3,2016-09-11T21:38:30,0,2250,1,0,0,2017-04-09T10:49:59.357,
0,0,2,,0,AA,0,0,0,0,2430,,41654199,2017-04-09T10:42:34.007,0,0,2017-04-09T10:42:33.493,pdu5005836110,19天23时37分,0,,0,10,0,2,27,3,2017-04-09T10:03:32,0,2500,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,2830,,41655093,2017-04-09T10:43:52.06,0,0,2017-04-09T10:43:41.463,pdu1815358386,19天23时44分,0,,0,10,0,1,25,3,2015-12-14T11:17:38,0,3000,1,0,0,2000-01-01T00:00:00,
0,0,13,,0,AA,0,0,0,0,2339,,41653568,2017-04-09T10:49:15.493,0,0,2017-04-09T10:33:36.617,pdu5611285676,19天23时34分,0,,0,10,0,2,24,3,2017-03-19T20:00:12,0,3000,1,0,0,2000-01-01T00:00:00,
0,0,2,,0,AA,0,0,0,0,2280,,41654712,2017-04-09T10:43:48.737,0,0,2017-04-09T10:43:12.553,rong2467286,19天23时41分,0,,0,10,2,2,31,3,2015-06-25T12:15:57,0,2500,1,0,0,2000-01-01T00:00:00,
0,0,2,,0,AA,0,0,0,0,930,,41654014,2017-04-09T10:42:27.867,0,0,2017-04-09T10:42:27.84,pdu0632067568,19天23时36分,0,,0,10,0,1,29,3,2017-01-11T20:15:00,0,1000,1,0,0,2000-01-01T00:00:00,
0,0,2,2017-03-26T22:51:25.68,1200,AA,0,0,2,0,930,,41653832,2017-04-09T10:42:18.837,3,0,2017-04-09T10:42:17.267,pdu7730644042,19天23时35分,0,,1200,10,2,1,33,3,2016-05-27T07:01:18,0,1000,1,0,0,2000-01-01T00:00:00,
0,0,2,,0,AA,0,0,0,0,930,,41654344,2017-04-09T10:43:12.33,0,0,2017-04-09T10:42:44.71,pdu0605565062,19天23时38分,0,,0,10,0,1,37,3,2017-04-03T12:10:27,0,1000,1,0,0,2000-01-01T00:00:00,
0,0,1,,0,AA,0,0,0,0,980,,41654767,2017-04-09T10:43:52.98,0,0,2017-04-09T10:43:52.98,pdu4564876254,19天23时41分,0,,0,10,0,1,27,3,2017-04-09T10:06:36,0,1000,1,0,0,2000-01-01T00:00:00,
0,0,1,,0,AA,0,0,0,0,980,,41654910,2017-04-09T10:43:54.223,0,0,2017-04-09T10:43:54.223,pdu3538321747,19天23时42分,0,,0,10,0,1,29,3,2017-03-09T13:09:49,0,1000,1,0,0,2000-01-01T00:00:00,
0,0,1,,0,AA,0,0,0,0,980,,41655274,2017-04-09T10:43:56.75,0,0,2017-04-09T10:43:56.75,pdu1175014632,19天23时45分,0,,0,10,1,1,26,3,2016-08-13T12:05:31,1,1000,1,0,0,2000-01-01T00:00:00,
0,0,21,,0,AA,0,0,0,0,1952,,41652747,2017-04-09T10:48:27.517,0,0,2017-04-09T10:31:00.957,pdu4458445315,19天23时27分,0,,0,10,1,2,26,3,2016-10-11T15:30:36,0,4000,1,0,0,2000-01-01T00:00:00,
0,0,3,,0,AA,0,0,0,0,1194,,41654612,2017-04-09T10:48:36.45,0,0,2017-04-09T10:43:57.67,pdu2612520077,19天23时40分,0,,0,10,0,1,28,3,2017-01-20T14:15:38,0,1500,1,0,0,2000-01-01T00:00:00,
